net.sourceforge.jvlt.ui.quiz.StatsDescriptor	private synchronized void updateView() 	buffer	B1	0/72	(11149,71,F)(11223,48,F)(11274,47,F)(11324,33,F)(11360,26,F)(11389,26,F)(11418,27,F)(11448,20,F)(11471,18,F)(11492,64,F)(11559,64,F)(11631,11,F)(11645,7,F)(11659,29,F)(11692,8,F)(11709,17,F)(11734,18,F)(11766,26,F)(11800,20,F)(11830,43,F)(11877,45,F)(11927,58,F)(11989,28,F)(12025,9,F)(12042,45,F)(12096,46,F)(12151,58,F)(12215,28,F)(12262,14,F)(12294,64,F)(12362,53,F)(12418,65,F)(12486,57,F)(12546,39,F)(12588,31,F)(12622,29,F)(12658,15,F)(12680,61,F)(12748,56,F)(12807,27,F)(12841,21,F)(12869,64,F)(12940,31,F)(12974,62,F)(13040,44,F)(13087,13,F)(13103,26,F)(13136,12,F)(13155,24,F)(13194,115,F)(13316,42,F)(13361,61,F)(13425,52,F)(13480,71,F)(13554,58,F)(13615,65,F)(13683,52,F)(13738,65,F)(13806,56,F)(13865,67,F)(13935,58,F)(14001,9,F)(14012,14,F)(14028,3,F)(14042,46,F)(14096,9,F)(14115,89,F)(14208,100,F)(14312,48,F)(14364,58,F)(14430,5,F)(14443,96,F)(14549,42,F)(14598,46,F)(14647,39,F)	1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-
net.sourceforge.jvlt.ui.quiz.StatsDescriptor	private synchronized void updateView() 	buffer	B2	0/61	(11631,11,F)(11645,7,F)(11659,29,F)(11692,8,F)(11709,17,F)(11734,18,F)(11766,26,F)(11800,20,F)(11830,43,F)(11877,45,F)(11927,58,F)(11989,28,F)(12025,9,F)(12042,45,F)(12096,46,F)(12151,58,F)(12215,28,F)(12262,14,F)(12294,64,F)(12362,53,F)(12418,65,F)(12486,57,F)(12546,39,F)(12588,31,F)(12622,29,F)(12658,15,F)(12680,61,F)(12748,56,F)(12807,27,F)(12841,21,F)(12869,64,F)(12940,31,F)(12974,62,F)(13040,44,F)(13087,13,F)(13103,26,F)(13136,12,F)(13155,24,F)(13194,115,F)(13316,42,F)(13361,61,F)(13425,52,F)(13480,71,F)(13554,58,F)(13615,65,F)(13683,52,F)(13738,65,F)(13806,56,F)(13865,67,F)(13935,58,F)(14001,9,F)(14012,14,F)(14028,3,F)(14042,46,F)(14096,9,F)(14115,89,F)(14208,100,F)(14312,48,F)(14364,58,F)(14430,5,F)(14443,96,F)(14549,42,F)(14598,46,F)(14647,39,F)	12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-
net.sourceforge.jvlt.ui.quiz.StatsDescriptor	private synchronized void updateView() 	buffer	B11	0/44	(12294,64,F)(12362,53,F)(12418,65,F)(12486,57,F)(12546,39,F)(12588,31,F)(12622,29,F)(12658,15,F)(12680,61,F)(12748,56,F)(12807,27,F)(12841,21,F)(12869,64,F)(12940,31,F)(12974,62,F)(13040,44,F)(13087,13,F)(13103,26,F)(13136,12,F)(13155,24,F)(13194,115,F)(13316,42,F)(13361,61,F)(13425,52,F)(13480,71,F)(13554,58,F)(13615,65,F)(13683,52,F)(13738,65,F)(13806,56,F)(13865,67,F)(13935,58,F)(14001,9,F)(14012,14,F)(14028,3,F)(14042,46,F)(14096,9,F)(14115,89,F)(14208,100,F)(14312,48,F)(14364,58,F)(14430,5,F)(14443,96,F)(14549,42,F)(14598,46,F)(14647,39,F)	29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-
net.sourceforge.jvlt.ui.quiz.StatsDescriptor	private synchronized void updateView() 	buffer	B13	0/35	(12748,56,F)(12807,27,F)(12841,21,F)(12869,64,F)(12940,31,F)(12974,62,F)(13040,44,F)(13087,13,F)(13103,26,F)(13136,12,F)(13155,24,F)(13194,115,F)(13316,42,F)(13361,61,F)(13425,52,F)(13480,71,F)(13554,58,F)(13615,65,F)(13683,52,F)(13738,65,F)(13806,56,F)(13865,67,F)(13935,58,F)(14001,9,F)(14012,14,F)(14028,3,F)(14042,46,F)(14096,9,F)(14115,89,F)(14208,100,F)(14312,48,F)(14364,58,F)(14430,5,F)(14443,96,F)(14549,42,F)(14598,46,F)(14647,39,F)	38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-
net.sourceforge.jvlt.ui.quiz.StatsDescriptor	private synchronized void updateView() 	buffer	B15	0/31	(12940,31,F)(12974,62,F)(13040,44,F)(13087,13,F)(13103,26,F)(13136,12,F)(13155,24,F)(13194,115,F)(13316,42,F)(13361,61,F)(13425,52,F)(13480,71,F)(13554,58,F)(13615,65,F)(13683,52,F)(13738,65,F)(13806,56,F)(13865,67,F)(13935,58,F)(14001,9,F)(14012,14,F)(14028,3,F)(14042,46,F)(14096,9,F)(14115,89,F)(14208,100,F)(14312,48,F)(14364,58,F)(14430,5,F)(14443,96,F)(14549,42,F)(14598,46,F)(14647,39,F)	42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-
net.sourceforge.jvlt.ui.quiz.StatsDescriptor	private synchronized void updateView() 	font	B1	0/72	(11149,71,F)(11223,48,F)(11274,47,F)(11324,33,F)(11360,26,F)(11389,26,F)(11418,27,F)(11448,20,F)(11471,18,F)(11492,64,F)(11559,64,F)(11631,11,F)(11645,7,F)(11659,29,F)(11692,8,F)(11709,17,F)(11734,18,F)(11766,26,F)(11800,20,F)(11830,43,F)(11877,45,F)(11927,58,F)(11989,28,F)(12025,9,F)(12042,45,F)(12096,46,F)(12151,58,F)(12215,28,F)(12262,14,F)(12294,64,F)(12362,53,F)(12418,65,F)(12486,57,F)(12546,39,F)(12588,31,F)(12622,29,F)(12658,15,F)(12680,61,F)(12748,56,F)(12807,27,F)(12841,21,F)(12869,64,F)(12940,31,F)(12974,62,F)(13040,44,F)(13087,13,F)(13103,26,F)(13136,12,F)(13155,24,F)(13194,115,F)(13316,42,F)(13361,61,F)(13425,52,F)(13480,71,F)(13554,58,F)(13615,65,F)(13683,52,F)(13738,65,F)(13806,56,F)(13865,67,F)(13935,58,F)(14001,9,F)(14012,14,F)(14028,3,F)(14042,46,F)(14096,9,F)(14115,89,F)(14208,100,F)(14312,48,F)(14364,58,F)(14430,5,F)(14443,96,F)(14549,42,F)(14598,46,F)(14647,39,F)	1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-
net.sourceforge.jvlt.ui.quiz.StatsDescriptor	private synchronized void updateView() 	font	B2	0/61	(11631,11,F)(11645,7,F)(11659,29,F)(11692,8,F)(11709,17,F)(11734,18,F)(11766,26,F)(11800,20,F)(11830,43,F)(11877,45,F)(11927,58,F)(11989,28,F)(12025,9,F)(12042,45,F)(12096,46,F)(12151,58,F)(12215,28,F)(12262,14,F)(12294,64,F)(12362,53,F)(12418,65,F)(12486,57,F)(12546,39,F)(12588,31,F)(12622,29,F)(12658,15,F)(12680,61,F)(12748,56,F)(12807,27,F)(12841,21,F)(12869,64,F)(12940,31,F)(12974,62,F)(13040,44,F)(13087,13,F)(13103,26,F)(13136,12,F)(13155,24,F)(13194,115,F)(13316,42,F)(13361,61,F)(13425,52,F)(13480,71,F)(13554,58,F)(13615,65,F)(13683,52,F)(13738,65,F)(13806,56,F)(13865,67,F)(13935,58,F)(14001,9,F)(14012,14,F)(14028,3,F)(14042,46,F)(14096,9,F)(14115,89,F)(14208,100,F)(14312,48,F)(14364,58,F)(14430,5,F)(14443,96,F)(14549,42,F)(14598,46,F)(14647,39,F)	12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-
net.sourceforge.jvlt.ui.quiz.StatsDescriptor	private synchronized void updateView() 	font	B11	0/44	(12294,64,F)(12362,53,F)(12418,65,F)(12486,57,F)(12546,39,F)(12588,31,F)(12622,29,F)(12658,15,F)(12680,61,F)(12748,56,F)(12807,27,F)(12841,21,F)(12869,64,F)(12940,31,F)(12974,62,F)(13040,44,F)(13087,13,F)(13103,26,F)(13136,12,F)(13155,24,F)(13194,115,F)(13316,42,F)(13361,61,F)(13425,52,F)(13480,71,F)(13554,58,F)(13615,65,F)(13683,52,F)(13738,65,F)(13806,56,F)(13865,67,F)(13935,58,F)(14001,9,F)(14012,14,F)(14028,3,F)(14042,46,F)(14096,9,F)(14115,89,F)(14208,100,F)(14312,48,F)(14364,58,F)(14430,5,F)(14443,96,F)(14549,42,F)(14598,46,F)(14647,39,F)	29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-
net.sourceforge.jvlt.ui.quiz.StatsDescriptor	private synchronized void updateView() 	font	B13	0/35	(12748,56,F)(12807,27,F)(12841,21,F)(12869,64,F)(12940,31,F)(12974,62,F)(13040,44,F)(13087,13,F)(13103,26,F)(13136,12,F)(13155,24,F)(13194,115,F)(13316,42,F)(13361,61,F)(13425,52,F)(13480,71,F)(13554,58,F)(13615,65,F)(13683,52,F)(13738,65,F)(13806,56,F)(13865,67,F)(13935,58,F)(14001,9,F)(14012,14,F)(14028,3,F)(14042,46,F)(14096,9,F)(14115,89,F)(14208,100,F)(14312,48,F)(14364,58,F)(14430,5,F)(14443,96,F)(14549,42,F)(14598,46,F)(14647,39,F)	38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-
net.sourceforge.jvlt.ui.quiz.StatsDescriptor	private synchronized void updateView() 	font	B15	0/31	(12940,31,F)(12974,62,F)(13040,44,F)(13087,13,F)(13103,26,F)(13136,12,F)(13155,24,F)(13194,115,F)(13316,42,F)(13361,61,F)(13425,52,F)(13480,71,F)(13554,58,F)(13615,65,F)(13683,52,F)(13738,65,F)(13806,56,F)(13865,67,F)(13935,58,F)(14001,9,F)(14012,14,F)(14028,3,F)(14042,46,F)(14096,9,F)(14115,89,F)(14208,100,F)(14312,48,F)(14364,58,F)(14430,5,F)(14443,96,F)(14549,42,F)(14598,46,F)(14647,39,F)	42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-
